"age","exp","inc","family","edu","mortgage","ccAvg","securities","cd","online","cc","infoReq","loan"
58,32,9,"2","2",0,3.923208716,"0","0","0","1","Email","0"
54,29,48,"4","4",0,23.97189856,"0","0","1","0","Email","0"
53,28,18,"4","4",45.5240346395599,1.976953576,"1","1","1","1","Ph","0"
33,9,80,"4","4",43.3988916742365,44.9508139,"0","0","1","1","Ph","0"
60,35,64,"2","2",0,37.29658109,"0","0","0","0","Ph","0"
50,24,29,"4","4",0,1.999790886,"0","0","0","0","Email","0"
26,2,48,"3","3",0,8.897944069,"0","0","1","0","Ph","0"
54,30,23,"2","2",0,5.046477416,"0","0","0","0","Email","0"
28,3.49928654463597,84,"4","4",0,3.004428699,"0","0","1","1","Email","0"
36,10,179,"3","3",0,84.39628196,"0","0","1","0","Email","1"
29,2,30,"4","4",112,18.95495475,"0","0","0","1","Email","0"
54,28,93,"1","1",133,64.62041009,"0","1","1","1","Email","0"
55,30,39,"2","2",0,25.0179321,"0","0","0","0","Ph","0"
61,36,60,"3","3",182,5.996217718,"0","0","0","0","Ph","0"
36,11,133,"1","1",290,50.05925141,"1","1","1","1","Ph","0"
45,19,125,"1","1",0,30.71052827,"0","0","0","0","Email","0"
64,40,58,"1","1",0,23.91642299,"0","0","1","0","Email","0"
60,36,89,"2","2",0,37.23231097,"0","0","1","0","Email","0"
49,22,82,"1","1",125,33.94199004,"0","0","1","0","Email","0"
47,23,127.875708955865,"2","2",0,42.67465619,"0","0","1","1","Ph","0"
60,36,54,"4","4",0,29.04693565,"1","0","0","0","Email","0"
45,20,89,"4","4",0,24.83067278,"0","0","1","0","Email","0"
32,7,61.1086982292707,"3","3",31.3101065858055,28.94577441,"0","0","1","0","Email","0"
52,28,41,"3","3",0,25.01023373,"0","0","0","1","Email","0"
35,8,38,"4","4",124,13.07144568,"0","0","1","0","Email","0"
40,15,85,"2","2",0,4.894013971,"0","0","1","0","Email","0"
53,29,83,"4","4",0,12.9274842,"0","0","1","0","Email","0"
27,0,33,"4","4",0,13.02016465,"0","0","0","0","Ph","0"
58,33,64.4213913250836,"4","4",0,27.4010698,"0","0","0","1","Email","0"
47,22,58,"4","4",0,47.58151666,"0","0","1","1","Email","0"
28,3,115,"4","4",0,39.98913167,"0","0","0","0","Email","1"
46,20,145,"1","1",0,81.51334542,"1","0","1","0","Ph","0"
43.3325346927974,19,161,"2","2",0,94.88760588,"0","0","0","0","Email","0"
56,30,38,"1","1",0,2.992376854,"0","0","0","0","Email","0"
28,3.03610288531592,28,"4","4",0,11.00879257,"0","0","1","0","Email","0"
42,18,75,"3","3",0,29.67542368,"0","0","0","1","Email","0"
32,7,35,"3","3",116,15.87636475,"0","0","0","1","Ph","0"
62,38,24,"2","2",116,12.94175868,"0","0","0","1","Email","0"
37,12.3894563255212,78,"4","4",97.798226753277,2.007501807,"0","0","1","0","Email","0"
51,26,113,"1","1",161,15.97280819,"0","0","1","0","Email","0"
38.4351979237902,13,75,"3","3",224,27.04483224,"0","0","1","0","Email","0"
43,17,91,"1","1",0,74.90592859,"0","0","1","0","Email","0"
52,28,31,"4","4",141,3.043034916,"0","0","1","1","Email","0"
30,6,45,"1","1",0,24.23370673,"0","0","1","0","Ph","0"
52,26,80,"3","3",0,10.91232906,"0","0","0","0","Email","0"
61,35,50,"3","3",112,18.19434976,"0","0","1","0","Email","0"
36,9,31,"4","4",0,12.80327963,"1","0","1","0","Email","0"
58,32,113,"2","2",119,49.69911351,"0","1","1","1","Ph","1"
47,23,29,"4","4",0,7.017898494,"0","0","1","0","Email","0"
64,35.6084119564779,59,"2","2",139,18.87537007,"0","0","1","0","Ph","0"
52,27,43,"1","1",0,16.02299383,"1","0","1","0","Ph","0"
48.7118838809132,23.9444781913108,122,"1","1",115,38.74431653,"0","0","1","0","Ph","1"
48,24,29,"1","1",0,13.14886304,"0","0","0","0","Email","0"
64,40,91,"2","2",0,0.999478386,"0","0","1","1","Email","0"
58,32,65,"3","3",0,27.83993803,"0","0","1","0","Ph","0"
47,23,22,"1","1",0,12.95164908,"0","0","0","1","Email","0"
49,23,71,"1","1",0,17.84044994,"0","0","0","0","Email","0"
31,4,60,"4","4",0,26.16844968,"0","0","1","1","Ph","0"
61,37,60,"3","3",0,26.05281541,"0","0","1","0","Email","0"
51,25,69,"1","1",0,3.947936185,"0","0","1","1","Email","0"
28,-2,48,"2","2",89,23.00691489,"0","0","1","0","Email","0"
39,13,21,"3","3",0,2.967442633,"0","0","0","0","Ph","0"
54,28,53,"1","1",0,36.74497378,"1","0","0","0","Email","0"
50,24,29,"3","3",0,11.92226009,"0","0","0","0","Email","0"
30,4,60,"4","4",0,28.01162306,"0","0","1","0","Email","0"
64,39,42,"3","3",116,5.95504257,"0","0","1","0","Ph","0"
29,3,69,"3","3",0,4.020192197,"0","0","0","0","Email","0"
48,24,20,"1","1",0,12.78708529,"0","0","1","1","Ph","0"
35,10,200,"2","2",458,39.14813642,"0","0","0","0","Ph","0"
60,36,141,"2","2",0,27.51501272,"0","0","1","1","Email","0"
55,30,81,"2","2",0,49.38417797,"1","0","0","0","Email","0"
29,4,183,"3","3",0,102.3058554,"0","0","1","0","Ph","1"
46.7000421011526,22,149,"2","2",0,72.47621035,"1","1","1","0","Ph","1"
43,19,83,"4","4",0,47.29128357,"0","0","0","1","Ph","1"
66,42,35,"1","1",172,24.44224068,"0","0","1","0","Email","0"
25,4.68641257389534,13,"2","2",0,11.79288241,"0","0","1","0","Ph","0"
45,20,39,"1","1",0,31.36305274,"0","0","0","1","Ph","0"
34,10,21,"1","1",0,5.982509726,"0","0","1","0","Email","0"
48,23,10,"2","2",0,9.114466288,"0","0","1","1","Email","0"
32,6,84,"4","4",0,24.21736057,"0","0","0","0","Ph","0"
50,24,30,"4","4",161,2.002092791,"0","0","1","1","Email","0"
43,19.1394476209569,31,"4","4",156,3.97290679,"0","0","1","0","Ph","0"
64,39,146.261658799586,"1","1",547,14.9720117,"0","0","1","0","Ph","1"
60,34,114,"2","2",0,88.74859475,"0","0","1","0","Email","0"
43,19,141.87483254976,"3","3",0,79.85141876,"0","0","0","0","Ph","1"
60,34,53,"1","1",0,11.08109697,"1","0","0","1","Email","0"
64,39,24,"4","4",78,4.93302483,"0","0","1","0","Email","0"
44,17.9229469393105,150,"2","2",0,42.88670642,"0","0","0","0","Ph","0"
60,36,132,"2","2",470,78.85976841,"0","0","1","1","Email","0"
54,28.9728349749663,68,"3","3",0,19.84610021,"0","0","1","1","Email","0"
33,9,53,"1","1",0,14.97259975,"0","0","0","1","Email","0"
56,32,173,"1","1",88,60.18818591,"0","1","1","0","Ph","1"
29,5,30,"3","3",0,12.92955622,"0","0","0","0","Ph","0"
25,1,113,"2","2",0,3.010780942,"0","0","1","1","Ph","0"
60,34,15,"3","3",0,10.98442707,"0","0","1","0","Email","0"
55,30,84,"2","2",304,48.53362407,"1","0","0","0","Email","0"
39,13,88,"4","4",0,17.7190034,"0","0","1","1","Ph","0"
40.5363726869657,13,43,"3","3",0,36.70565713,"0","0","1","0","Email","0"
53,28,43,"2","2",0,26.721356,"0","0","1","1","Email","0"
34,10,90,"2","2",62.4022661745703,35.25107941,"0","0","1","0","Ph","0"
42,18,34,"4","4",104,3.976286211,"1","0","1","0","Ph","0"
60,36,38,"4","4",0,16.05405268,"0","0","1","0","Email","0"
50,24,173,"1","1",0,12.90871853,"0","0","1","1","Email","0"
41,17,160,"2","2",0,97.30306533,"0","0","1","0","Email","0"
25,0,44,"4","4",0,6.879300794,"0","0","1","1","Email","0"
50,24,83,"2","2",0,4.990339272,"0","0","1","0","Email","0"
48,22,94,"4","4",0,33.10204264,"0","0","1","0","Ph","0"
32,8,43,"1","1",0,27.02016415,"0","0","0","1","Email","0"
50,25,42,"3","3",0,21.90008367,"0","0","1","0","Email","0"
59,33,34,"2","2",0,3.959614252,"0","0","0","0","Email","0"
50,26,39,"3","3",0,24.54790337,"0","0","1","0","Email","0"
44,19,70,"3","3",0,1.999383626,"0","0","0","0","Email","0"
31,5,39,"4","4",45.5964793653432,23.67587562,"0","0","0","1","Email","0"
40,10,44,"3","3",0,26.01477715,"0","0","1","0","Email","0"
36,12,69,"3","3",0,39.83825491,"0","0","1","0","Ph","1"
51,25,44,"3","3",0,11.98694829,"0","0","0","0","Ph","0"
64,40,32,"3","3",0,2.004097984,"0","0","1","0","Email","0"
47,22,15,"2","2",0,8.932604954,"0","0","0","0","Email","0"
52,28,141.842345751419,"2","2",112,89.01370276,"0","0","1","0","Email","0"
51,26,62,"1","1",221,15.64874834,"0","0","1","0","Email","0"
31,5,82,"4","4",0,27.93337452,"0","0","0","0","Email","0"
39,14,54,"3","3",21.4729554450789,39.09090703,"0","0","0","1","Email","0"
30,6,48,"1","1",0,27.32432196,"0","0","0","0","Email","0"
27,1,74,"3","3",35.7415934478875,4.021813069,"0","0","1","0","Email","0"
41,16,113,"1","1",211,12.92542125,"0","0","0","1","Ph","0"
53,27,81,"3","3",0,21.77310751,"0","0","0","0","Ph","0"
54,27,43,"3","3",169,13.00114928,"0","0","0","0","Email","0"
28,6.22859864509184,34,"1","1",0,24.11772867,"0","0","1","0","Email","0"
34,9,48,"1","1",105,32.03704969,"0","0","1","0","Ph","0"
61,37,54,"4","4",129,14.89386607,"0","0","1","1","Ph","0"
48.836720194015,24,75,"4","4",0,17.87411298,"0","0","1","0","Ph","0"
36,11,72,"1","1",224,37.02656488,"0","0","0","0","Email","0"
56,31,39,"1","1",0,12.13483347,"0","0","0","0","Ph","0"
24,-1,75,"4","4",0,2.970209821,"0","0","1","0","Email","0"
64,38,79,"2","2",103.530576352873,37.17566951,"0","0","0","0","Email","0"
26,2,205,"1","1",271,82.94099134,"0","0","0","1","Ph","0"
33,8,65,"2","2",89,1.982177817,"0","0","1","0","Email","0"
64,39,122,"4","4",378,3.009019482,"0","0","1","0","Ph","1"
39,15,82,"1","1",0,11.14453823,"0","0","1","0","Email","0"
54,30,21,"2","2",0,3.02158148,"0","0","0","1","Ph","0"
32,6,50,"4","4",0,26.52324153,"1","1","1","1","Email","0"
62,37,39,"2","2",113,36.85396352,"0","1","1","0","Ph","0"
27,2,101,"1","1",0,25.07705768,"0","0","0","0","Ph","0"
53,28,41,"2","2",0,7.051483014,"1","0","0","0","Ph","0"
51,25,132,"1","1",0,3.98238533,"0","0","1","0","Email","0"
25,5.94717338289041,43,"3","3",176,31.05880961,"0","0","1","0","Email","0"
44,20,131,"1","1",0,65.81473227,"0","0","1","0","Ph","1"
31,5,44.1969678995874,"1","1",76,4.977687684,"0","0","0","1","Ph","0"
57,32,21,"2","2",117,3.960741415,"0","0","0","0","Email","0"
25,-1,109,"1","1",86.7689479864698,28.8382241,"0","0","1","0","Email","0"
30,6,141,"2","2",0,56.52892639,"0","0","0","0","Email","0"
40,14,81,"3","3",0,2.012649176,"0","0","1","0","Ph","0"
63,38,54,"3","3",90,31.08899488,"0","0","0","1","Email","0"
35,10,164,"2","2",0,94.86848277,"0","0","1","0","Email","0"
43,19,28,"4","4",87,3.97298247,"0","0","0","0","Email","0"
27,2,68,"3","3",24.7120059012624,32.65688453,"1","0","0","0","Email","0"
44,14,44,"3","3",180,26.06781216,"1","1","1","1","Email","0"
49,23,81.8479104841484,"1","1",0,17.7768712,"0","0","1","1","Email","0"
61,36,35,"3","3",0,16.1483026,"0","0","0","1","Email","0"
60,34,54,"3","3",0,3.952672691,"0","0","1","1","Email","0"
59,34,14,"1","1",0,1.999499135,"0","0","1","1","Email","0"
28,3,52,"4","4",25.1265725872505,28.06287486,"0","0","1","0","Email","0"
52,28,101,"2","2",0,3.984946508,"0","0","0","0","Email","0"
28,2,149,"2","2",0,91.16307732,"0","0","1","0","Email","0"
34,8,35,"4","4",23.6986797034668,11.13228861,"0","1","1","1","Email","0"
60,34,21,"3","3",129,4.027696932,"0","0","1","0","Ph","0"
39,15,118,"2","2",0,25.16264473,"0","0","1","1","Ph","0"
30,5,38,"4","4",0,26.13042558,"1","0","0","0","Ph","0"
49,25,24,"4","4",138,3.012203482,"0","0","1","0","Email","0"
43,18.1969315348427,91.679002820992,"1","1",0,48.88148594,"0","0","1","0","Email","0"
58.3078577041617,33,41,"4","4",0,21.09831876,"0","0","1","0","Ph","0"
28,3,85,"1","1",0,11.06540421,"0","0","1","1","Email","0"
52.0381286564034,27,12,"4","4",0,12.98704059,"0","0","1","0","Email","0"
34.6300395724736,7,32,"1","1",152,6.919652219,"0","0","0","0","Ph","0"
55,29,79,"3","3",0,10.97108283,"0","0","1","0","Ph","0"
53,28,175,"1","1",0,47.25377944,"0","1","1","1","Ph","1"
34,8,28,"3","3",0,11.88263933,"0","0","0","0","Ph","0"
34,9,41,"2","2",161,1.97277672,"0","0","1","1","Email","0"
40,14,70,"3","3",185,27.03079675,"0","0","0","0","Email","0"
49,25,161,"3","3",485,84.15572497,"1","1","0","0","Ph","1"
35,9,53,"4","4",0,28.22799993,"0","0","1","0","Email","0"
39,15,128,"1","1",0,44.44349003,"0","0","0","0","Email","0"
55,28,53.690072779251,"3","3",61.2483767156845,13.19276667,"0","0","1","1","Email","0"
29,5,80,"2","2",0,25.65000278,"0","0","1","1","Email","0"
54,30,93,"1","1",0,35.2739889,"0","0","1","0","Ph","0"
25,-1,48,"3","3",21.3871486246885,3.938261324,"0","0","0","1","Email","0"
52,28,149,"2","2",0,88.226342,"0","0","1","0","Email","0"
46,19,49,"3","3",0,31.80626239,"0","0","1","1","Email","0"
57,33,88,"1","1",0,35.42918822,"0","0","1","0","Ph","0"
52,22,22,"4","4",0,4.971525342,"0","0","1","1","Ph","0"
28,5.36329545717198,55,"4","4",0,27.86755302,"0","0","1","1","Email","0"
44,18,72,"1","1",63.213326655369,8.931497857,"0","0","0","0","Email","0"
24,-1,38,"2","2",0,21.82773211,"0","0","1","0","Email","0"
40,16,114,"1","1",300,45.47624355,"0","0","1","0","Email","0"
30.9286265994604,4,83,"4","4",0,52.1550991,"0","0","1","0","Email","0"
39,14,101,"2","2",0,4.981622802,"0","0","1","1","Email","0"
50,24,94,"1","1",272,65.09035203,"0","0","1","0","Email","0"
41,17,40,"2","2",0,31.4604706,"0","1","1","1","Ph","0"
31,7,128,"1","1",0,78.25344135,"0","0","0","0","Email","0"
29,3,39,"4","4",0,26.97938728,"0","0","1","0","Email","0"
30,5,51,"1","1",0,12.94888802,"0","0","1","0","Email","0"
44,20.2560708852956,79,"4","4",0,26.58046223,"1","1","1","1","Ph","0"
33,7,48,"4","4",0,27.65129661,"0","0","1","0","Email","0"
50.3873144878607,26,49.9584668324871,"1","1",144,1.002104668,"0","0","0","0","Ph","0"
43.6127899268275,18,41,"1","1",94,24.18289221,"0","0","1","0","Email","0"
48,22,123.210076586583,"1","1",0,45.92629304,"0","0","1","0","Ph","1"
24,-2,125,"2","2",0,89.78706071,"1","0","0","1","Email","0"
56,31,11,"2","2",90,3.033350983,"0","0","0","0","Email","0"
28,4.35783612580546,103,"2","2",0,31.45731197,"0","0","1","1","Email","0"
56,30,141,"2","2",0,5.922211064,"0","0","1","0","Email","0"
58.9951420098767,32,38,"1","1",0,18.00523075,"0","0","1","1","Email","0"
29,5,135,"2","2",0,6.963437863,"0","0","0","0","Email","0"
63,38,28,"2","2",89,5.965248968,"0","0","1","0","Ph","0"
28,3,70,"4","4",240,27.30150689,"0","0","0","1","Ph","0"
57,31,41,"1","1",0,2.971959813,"0","0","1","1","Email","0"
34,8,81,"3","3",208,11.98693524,"0","0","1","0","Email","0"
28,3,170,"1","1",0,1.99083018,"0","0","0","0","Ph","1"
27,3.15392481324851,55,"4","4",0,21.87796969,"0","0","1","0","Email","0"
37,11,24,"4","4",0,18.7125924,"0","0","0","0","Ph","0"
52,28,62.4447475520808,"3","3",275,23.80554638,"0","0","0","0","Email","0"
49,23,32,"4","4",83,23.92398717,"0","0","0","0","Email","0"
65,40,129,"1","1",0,16.00277349,"0","0","1","1","Email","0"
59.654730246502,35,108,"1","1",115.663006723719,11.94913676,"1","0","0","0","Email","0"
37,12,180,"1","1",0,103.4603141,"0","0","1","1","Ph","0"
63,34.4064706553,139,"2","2",0,90.77902956,"0","0","0","0","Email","0"
40,14,33,"2","2",0,18.0170178,"0","0","1","1","Email","0"
46,20,74,"4","4",0,32.60681739,"0","0","1","0","Email","0"
63,37,42,"2","2",115,8.92213448,"0","0","1","0","Email","0"
54.4259294834762,27,73,"1","1",0,39.0632439,"0","0","0","0","Email","0"
33,8,115,"2","2",0,37.71214442,"0","0","1","0","Ph","1"
41,17,114,"2","2",0,23.81357009,"0","0","1","0","Email","0"
41,17,92,"2","2",131,24.46642223,"0","0","1","0","Email","0"
44,19,34,"1","1",78,4.001542649,"0","0","1","0","Email","0"
33,6,54,"2","2",122,21.15959739,"0","0","1","0","Email","0"
52,28,64,"2","2",211,13.02803283,"0","0","1","0","Email","0"
30,6,42,"1","1",100,3.035380997,"0","0","0","1","Ph","0"
45,19,70,"3","3",0,27.06314072,"0","0","1","0","Email","0"
49,22.651314474277,51,"1","1",0,16.1003816,"0","0","0","0","Email","0"
45,19,71,"4","4",218,37.39003548,"0","1","1","1","Ph","0"
32,7,35,"3","3",108,15.91135578,"0","0","0","1","Email","0"
45,18,40,"3","3",0,13.10535718,"0","0","1","0","Email","0"
57,32,165,"4","4",0,34.87755325,"0","0","1","0","Ph","1"
61,31,18,"1","1",0,18.99066549,"0","0","1","1","Email","0"
57,31,32,"3","3",0,17.9831698,"1","1","1","1","Email","0"
60,35,35,"3","3",169,2.960856254,"0","0","1","0","Email","0"
40,16,120,"2","2",196,79.97945123,"0","0","1","0","Ph","0"
53,28,31,"4","4",0,2.035442081,"0","0","1","0","Email","0"
42,16,35,"3","3",0,19.14757387,"0","0","0","0","Ph","0"
62,36,32,"2","2",0,3.004256803,"0","0","1","1","Email","0"
43,18,85,"1","1",327,48.99555213,"1","0","1","0","Ph","0"
35,10,139,"2","2",0,96.41449463,"0","0","0","0","Email","0"
50,23.7063648846946,103,"1","1",0,4.04797898,"0","0","1","0","Email","0"
45,21,152,"2","2",0,17.71862771,"0","0","1","0","Email","0"
52,27,33,"2","2",0,26.63951111,"0","0","1","0","Email","0"
35,9,84,"4","4",322,28.33208669,"0","0","0","0","Email","0"
58,32.6233459308913,61,"4","4",0,21.8246551,"0","0","0","0","Email","0"
62,38,64,"4","4",123,27.9533674,"1","1","1","1","Email","0"
50,25,34,"1","1",0,15.78874264,"0","0","1","0","Email","0"
25,-1,82,"3","3",0,26.74909192,"0","0","1","0","Email","0"
45.4989520509839,22,108.349299597587,"1","1",163,67.9486444,"1","0","0","0","Ph","1"
28,4,58,"3","3",131,19.1427235,"0","0","0","0","Email","0"
34,9,92,"1","1",0,36.64275179,"0","0","1","0","Email","0"
49,23,78,"2","2",51.854388982204,30.79247415,"0","0","0","1","Email","0"
54,29,129,"4","4",0,53.6738106,"0","0","0","0","Ph","1"
50,25,13,"2","2",0,9.127954499,"0","0","0","0","Email","0"
37,11.5760143832332,81,"1","1",145,37.02136422,"0","0","0","0","Ph","0"
38,8,23,"1","1",0,7.925572623,"0","0","0","0","Ph","0"
52,26,35,"3","3",0,12.06457048,"0","0","0","0","Email","0"
63,39,79,"4","4",0,21.96032976,"0","0","1","1","Ph","0"
39,14,165,"2","2",0,42.58351981,"0","0","1","0","Email","0"
63,32.8295342240503,52,"3","3",0,37.33236048,"0","0","1","0","Ph","0"
65,41,185,"3","3",0,25.84495594,"0","0","0","0","Ph","1"
46,20,49,"3","3",0,28.04183061,"0","0","0","0","Email","0"
54,26.6898620822945,79.3424389674878,"1","1",227,23.89825408,"0","0","0","1","Email","0"
54,24,61,"4","4",0,26.20110339,"1","0","1","0","Email","0"
52,26,112,"1","1",0,30.78907869,"1","1","1","1","Email","0"
63,39,72,"3","3",23.0961616095277,25.76749702,"1","0","1","0","Email","0"
66,41,18,"3","3",0,6.017423827,"0","0","0","0","Email","0"
56,29,41,"2","2",0,31.89337804,"0","0","0","0","Email","0"
23,-1,61,"4","4",239,32.8548007,"0","0","1","0","Email","0"
65,41,105,"1","1",73.623063126014,38.87928995,"1","1","1","0","Ph","1"
51,27,23,"1","1",0,3.009133265,"0","0","1","0","Ph","0"
34,10,22,"1","1",85,6.005617936,"0","0","0","0","Email","0"
49,23,59,"3","3",0,26.78924032,"0","0","0","0","Email","0"
29,2,33,"1","1",160,25.94664286,"0","0","0","0","Email","0"
47,23,11,"1","1",103,12.13242238,"0","0","0","1","Email","0"
46,21,204,"2","2",0,36.90715582,"0","0","1","0","Email","0"
52,27,61,"4","4",207,24.17786265,"0","0","0","0","Email","0"
55,31,103,"3","3",364,24.25290122,"0","0","0","0","Email","0"
61,36,51,"3","3",0,18.92101427,"0","0","0","1","Email","0"
34,9,164,"1","1",0,76.92693423,"0","0","1","0","Ph","1"
58,34,12,"1","1",0,2.007324762,"0","0","0","1","Ph","0"
40,16,82,"1","1",0,46.96807717,"0","0","0","0","Email","0"
43,17,164,"1","1",449,30.90207497,"0","0","1","0","Email","0"
35,10.0565224186254,48,"1","1",0,20.83016315,"0","0","1","0","Email","0"
24,-1,38,"4","4",0,6.907385826,"0","0","1","0","Email","0"
48,22,65,"2","2",0,19.10472421,"0","0","1","0","Email","0"
44,20,71,"4","4",207,24.64981806,"0","0","1","0","Email","0"
54.6340361898757,30,18,"1","1",0,3.973394955,"1","1","1","0","Email","0"
59,34,52,"2","2",75,19.92141756,"0","0","1","0","Email","0"
45,18,48,"3","3",113,32.34525078,"0","0","1","1","Email","0"
26,2,30,"1","1",111,12.96911978,"0","0","0","0","Ph","0"
40,15,40,"2","2",107,28.08394445,"0","0","1","0","Ph","0"
32,7,112,"1","1",81,49.86818189,"0","0","1","0","Email","0"
29,4,51.1615972417609,"1","1",0,24.85776611,"0","0","0","0","Ph","0"
51,27,63,"2","2",82,12.94421072,"0","0","1","0","Email","0"
42,17,85,"1","1",0,48.63994739,"0","0","1","0","Ph","0"
64,32.7582372676354,59,"1","1",220,31.51738413,"0","0","0","0","Email","0"
44,20,68,"1","1",91,11.11074364,"0","0","0","0","Ph","0"
38.5014155282296,11,84,"2","2",0,23.93623603,"0","0","1","1","Email","0"
44,19,62,"3","3",0,11.04992353,"0","0","0","1","Email","0"
35,9,109,"3","3",0,52.31943824,"0","0","0","0","Email","1"
41,17,141,"2","2",92,94.71317557,"0","0","0","0","Email","0"
56,32,129,"1","1",0,93.19847611,"0","0","0","0","Email","0"
62,36,30,"3","3",0,9.078392157,"0","0","1","0","Email","0"
58,34,148,"1","1",0,62.04908932,"0","0","1","0","Email","0"
47,20,55.8801287367851,"3","3",0,7.953317836,"0","0","1","1","Email","0"
32.3963823186155,10,21,"3","3",115,16.18609199,"0","0","0","0","Email","0"
29,4,72,"4","4",0,27.70547497,"0","0","1","0","Email","0"
43,17,59,"3","3",87,11.93888238,"0","0","1","1","Email","0"
62,37,83,"3","3",187,24.3409188,"1","0","0","0","Ph","0"
41,16,10,"2","2",0,3.978285464,"0","0","1","0","Email","0"
34,9,84,"3","3",0,6.977045011,"0","0","1","0","Ph","0"
50,23,98,"3","3",0,25.77856651,"0","0","0","0","Email","0"
47,23,32,"1","1",0,12.90633526,"1","1","1","1","Email","0"
29,5,31,"4","4",25.4444559475094,5.019565868,"0","0","1","1","Email","0"
59,34,94,"3","3",0,6.049899401,"0","0","0","1","Ph","0"
